Part Type,Manufacturer,Series,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Frequency,Cores,Socket,Wattage,Can Overclock,Thermal Throttling,Voltage,Basic CPU Score,Score to value ratio,Default Memory Speed,% increase,Overclock Basic CPU Score,Overclock CPU score increase,Multiplier Step,Number of dies,Max Memory Channels,OC Base Voltage,OC Base Freq,CoreClockMultiplier,MemChannelsMultiplier,MemClockMultiplier,FinalAdjustment,DLC2 Random Jobs,Asset Path,Full Part Name
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7313 (2P),Y,Y,6493,6100,2515,36,1,,,3700,32,SP3r2 (2P),310,Y,95,1.25,19351,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4000,0.018634,8.090303,0.013858,-73.31619838926176,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7313 (2P)
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7343 (2P),Y,Y,6894,6300,3750,36,35,,,3900,32,SP3r2 (2P),380,Y,95,1.25,20546,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4200,0.018634,8.090303,0.013858,-73.03293127516778,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7343 (2P)
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7413 (2P),Y,Y,7831,7700,4265,36,85,,,3600,48,SP3r2 (2P),360,Y,95,1.25,23338,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4000,0.018634,8.090303,0.013858,-58.07024805369129,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7413 (2P)
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7443 (2P),Y,Y,8386,4450,2715,37,25,,,4000,48,SP3r2 (2P),400,Y,95,1.25,24992,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4200,0.018634,8.090303,0.015858,-65.30886818791947,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7443 (2P)
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7513 (2P),Y,Y,9840,12000,8470,37,65,,,3650,64,SP3r2 (2P),400,Y,95,1.25,29324,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4100,0.021634,8.090303,0.015858,-55.196699731543625,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7513 (2P)
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7543 (2P),Y,Y,10074,12700,9170,37,85,,,3700,64,SP3r2 (2P),450,Y,95,1.25,30022,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4300,0.022634,8.090303,0.015858,-57.636117852348995,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7543 (2P)
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7643 (2P),Y,Y,13321,18300,15185,38,15,,,3600,96,SP3r2 (2P),450,Y,95,1.25,39698,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4100,0.028634,8.090303,0.015858,-44.50627489932885,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7643 (2P)
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7713 (2P),Y,Y,18140,29700,23570,38,45,,,3675,128,SP3r2 (2P),450,Y,95,1.25,54059,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4300,0.030634,8.090303,0.015858,-5.812549731543648,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7713 (2P)
CPU,AMD,AMD EPYC 7003 (2P),EPYC 7763 (2P),Y,Y,18941,33100,28370,38,85,,,3500,128,SP3r2 (2P),560,Y,95,1.25,56445,11.0,2666,4.5,27231,2.9,0.25,4.0,4,1.85,4400,0.031634,8.090303,0.018799,-3.7855943221476522,,Prefabs/CPU/AMD/Ryzen_ThreadRipper_EightCore_2990WX,AMD EPYC 7763 (2P)
CPU,AMD,AMD EPYC 9002,EPYC 9702,Y,Y,7300,8650,5235,29,35,,,4000,32,SP6,265,Y,95,1.35,21756,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4700,0.015927,4.468445,0.010049,-35.3637,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9702
CPU,AMD,AMD EPYC 9002,EPYC 9732,Y,Y,7460,9300,5835,29,45,,,4100,32,SP6,285,Y,95,1.35,22231,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4800,0.016927,4.468445,0.010049,-39.464442859060405,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9732
CPU,AMD,AMD EPYC 9002,EPYC 9742,Y,Y,7629,9850,6265,29,95,,,4200,32,SP6,300,Y,95,1.35,22734,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,5000,0.018927,4.468445,0.010049,-47.86586769127516,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9742
CPU,AMD,AMD EPYC 9002,EPYC 9762,Y,Y,9004,10500,6565,30,15,,,4000,48,SP6,350,Y,95,1.35,26832,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4600,0.016927,4.468445,0.010049,-22.328789838926177,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9762
CPU,AMD,AMD EPYC 9002,EPYC 9782,Y,Y,9342,11350,6885,30,75,,,4200,48,SP6,385,Y,95,1.35,27840,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4600,0.019927,4.468445,0.010049,-34.931639503355704,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9782
CPU,AMD,AMD EPYC 9002,EPYC 9832,Y,Y,10104,11750,7085,30,35,,,4000,56,SP6,395,Y,95,1.35,30109,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4700,0.019927,4.468445,0.011049,-25.998145543624158,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9832
CPU,AMD,AMD EPYC 9002,EPYC 9852,Y,Y,10502,12350,7385,30,85,,,4200,56,SP6,425,Y,95,1.35,31297,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4800,0.019927,4.468445,0.011049,-25.998145543624158,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9852
CPU,AMD,AMD EPYC 9002,EPYC 9872,Y,Y,12304,13500,7985,30,95,,,4000,64,SP6,455,Y,95,1.35,36666,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4600,0.022927,4.468445,0.011049,-15.998145543624158,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9872
CPU,AMD,AMD EPYC 9002,EPYC 9902,Y,Y,12647,14250,8585,31,35,,,4150,64,SP6,470,Y,95,1.4,37690,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.93,5000,0.022927,4.468445,0.011049,-15.998145543624158,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9902
CPU,AMD,AMD EPYC 9002,EPYC 9932,Y,Y,13106,15500,8985,31,75,,,4350,64,SP6,490,Y,95,1.4,39057,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.93,5000,0.023927,4.468445,0.011049,-20.34910561073826,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9932
CPU,AMD,AMD EPYC 9002,EPYC 9952,Y,Y,14338,17500,11285,32,35,,,4000,68,SP6,525,Y,95,1.4,42729,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.93,4900,0.024927,4.468445,0.011449,-4.718907959731549,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9952
CPU,AMD,AMD EPYC 9002,EPYC 9972,Y,Y,14712,19650,13985,32,75,,,4150,68,SP6,575,Y,95,1.4,43842,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.93,5100,0.026127,4.468445,0.011449,-9.69970292617452,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9972
CPU,AMD,AMD EPYC 9002,EPYC 9982,Y,Y,15278,22500,15645,32,95,,,3900,72,SP6,540,Y,95,1.4,45531,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.93,5300,0.028127,4.468445,0.011449,-5.303523395973169,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9982
CPU,AMD,AMD EPYC 9002,EPYC 9992,Y,Y,15560,23650,15989,33,25,,,4000,72,SP6,565,Y,95,1.4,46369,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.93,5400,0.028127,4.468445,0.011449,-5.303523395973169,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9992
CPU,AMD,AMD EPYC 9002,EPYC 9H12,Y,Y,16160,25850,17489,33,65,,,4000,72,SP6,595,Y,95,1.4,48157,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.96,5600,0.030127,4.438445,0.010449,-4.518142859060411,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9H12
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9702 (2P),Y,Y,9773,17300,13235,30,35,,,4000,64,SP6 (2P),530,Y,95,1.35,29125,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4400,0.015927,4.468445,0.010049,-10.634158966442946,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9702 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9732 (2P),Y,Y,9987,18600,14835,30,45,,,4100,64,SP6 (2P),570,Y,95,1.35,29761,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4500,0.016927,4.468445,0.010049,-14.192630778523487,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9732 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9742 (2P),Y,Y,10213,19700,15965,30,95,,,4200,64,SP6 (2P),600,Y,95,1.35,30436,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4700,0.018927,4.468445,0.010049,-22.023585812080533,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9742 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9762 (2P),Y,Y,12054,21000,17565,31,15,,,4000,96,SP6 (2P),700,Y,95,1.35,35922,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4300,0.016927,4.468445,0.010049,8.171210161073827,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9762 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9782 (2P),Y,Y,12507,22700,18885,31,75,,,4200,96,SP6 (2P),770,Y,95,1.35,37272,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4500,0.019927,4.468445,0.010049,-3.283988496644291,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9782 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9832 (2P),Y,Y,13526,23500,19385,31,35,,,4000,112,SP6 (2P),790,Y,95,1.35,40309,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4600,0.019927,4.468445,0.011049,8.226686671140946,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9832 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9852 (2P),Y,Y,14060,24700,20885,31,85,,,4200,112,SP6 (2P),850,Y,95,1.35,41900,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4700,0.019927,4.468445,0.011049,9.580212845637583,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3960X,AMD EPYC 9852 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9872 (2P),Y,Y,16472,27000,23985,31,95,,,4000,128,SP6 (2P),910,Y,95,1.35,49087,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4600,0.022927,4.468445,0.011049,25.68641821476509,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9872 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9902 (2P),Y,Y,16932,28500,24785,32,35,,,4150,128,SP6 (2P),940,Y,95,1.4,50459,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.93,4600,0.022927,4.468445,0.011049,26.84803935570472,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9902 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9932 (2P),Y,Y,17546,31000,27455,32,75,,,4350,128,SP6 (2P),980,Y,95,1.4,52289,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.93,4700,0.023927,4.468445,0.011049,24.05357895302013,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9932 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9952 (2P),Y,Y,19196,35000,30550,33,35,,,4000,136,SP6 (2P),1050,Y,95,1.4,57205,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.93,4800,0.024927,4.468445,0.011449,43.858273248322156,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9952 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9972 (2P),Y,Y,19696,39300,33500,33,75,,,4150,136,SP6 (2P),1150,Y,95,1.4,58695,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.93,4900,0.026127,4.468445,0.011449,40.139223248322146,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3970X,AMD EPYC 9972 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9982 (2P),Y,Y,20455,45000,39500,33,95,,,3900,144,SP6 (2P),1080,Y,95,1.4,60956,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.93,4900,0.028127,4.468445,0.011449,46.458221570469796,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9982 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9992 (2P),Y,Y,20831,47300,41500,33,96,,,4000,144,SP6 (2P),1130,Y,95,1.4,62078,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.93,5000,0.028127,4.468445,0.011449,47.410622241610746,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9992 (2P)
CPU,AMD,AMD EPYC 9002 (2P),EPYC 9H12 (2P),Y,Y,21634,51700,46500,33,98,,,4000,144,SP6 (2P),1190,Y,95,1.4,64472,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.96,5200,0.030127,4.438445,0.010449,50.23017928859059,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9H12 (2P)
CPU,AMD,AMD EPYC 9003,EPYC 9763,Y,Y,9550,10950,7565,36,50,,,4400,48,SP6,375,Y,95,1.35,28461,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4900,0.032927,4.468445,0.021049,-123.36250259060401,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9763
CPU,AMD,AMD EPYC 9003,EPYC 9783,Y,Y,9815,11850,8365,37,1,,,4600,48,SP6,390,Y,95,1.35,29249,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,5000,0.034927,4.468445,0.021049,-136.50250259060402,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9783
CPU,AMD,AMD EPYC 9003,EPYC 9833,Y,Y,10762,12950,9125,37,35,,,4300,56,SP6,415,Y,95,1.35,32073,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4800,0.010927,4.668445,0.024049,-22.145050912751685,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9833
CPU,AMD,AMD EPYC 9003,EPYC 9853,Y,Y,11315,13315,9455,37,65,,,4500,56,SP6,445,Y,95,1.35,33720,11.0,2666,3.5,27231,2.9,0.5,4.0,4,1.865,4900,0.032927,4.668445,0.024049,-117.802502590604,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9853
CPU,AMD,AMD EPYC 9003,EPYC 9873,Y,Y,13542,14515,9455,38,15,,,4400,64,SP6,515,Y,95,1.35,40355,11.0,2666,3.5,27231,2.9,0.5,6.0,4,1.865,4900,0.034927,4.668445,0.025049,-103.712502590604,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9873
CPU,AMD,AMD EPYC 9003,EPYC 9903,Y,Y,13885,15215,10155,38,35,,,4650,64,SP6,555,Y,95,1.35,41378,11.0,2666,3.5,27231,2.9,0.5,6.0,4,1.865,5000,0.062927,4.668445,0.026049,-241.8786150067114,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9903
CPU,AMD,AMD EPYC 9003,EPYC 9933,Y,Y,14114,16250,11025,38,65,,,4750,64,SP6,565,Y,95,1.35,42061,11.0,2666,3.5,27231,2.9,0.5,6.0,4,1.865,5000,0.120927,4.668445,0.028049,-526.7080129932887,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9933
CPU,AMD,AMD EPYC 9003,EPYC 9953,Y,Y,16683,26450,21475,38,95,,,4200,72,SP6,550,Y,95,1.35,49717,11.0,2666,3.5,27231,2.9,0.5,6.0,4,1.865,4700,0.043927,4.668445,0.031049,-119.10801299328855,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9953
CPU,AMD,AMD EPYC 9003,EPYC 9973,Y,Y,17163,27250,22135,39,35,,,4350,72,SP6,585,Y,95,1.35,51146,11.0,2666,3.5,27231,2.9,0.5,6.0,4,1.865,4800,0.043927,4.668445,0.032549,-124.89763581208055,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9973
CPU,AMD,AMD EPYC 9003,EPYC 9983,Y,Y,17755,28750,23685,39,65,,,4000,74,SP6,620,Y,95,1.35,52912,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,5100,0.046927,4.668445,0.035549,-123.59763581208055,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9983
CPU,AMD,AMD EPYC 9003,EPYC 9993,Y,Y,18335,29900,24935,39,95,,,4150,76,SP6,655,Y,95,1.35,54639,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,5300,0.050927,4.668445,0.038549,-149.43763581208054,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9993
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9763 (2P),Y,Y,12786,21900,15130,37,50,,,4400,96,SP6 (2P),750,Y,95,1.35,38103,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4600,0.032927,4.468445,0.021049,-91.00679789261744,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9763 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9783 (2P),Y,Y,13140,23700,16730,38,1,,,4600,96,SP6 (2P),780,Y,95,1.35,39158,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4800,0.034927,4.468445,0.021049,-103.2519294362416,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9783 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9833 (2P),Y,Y,10762,25900,9125,38,35,,,4300,112,SP6 (2P),830,Y,95,1.35,32073,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4600,0.010927,4.668445,0.024049,-22.145050912751685,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9833 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9853 (2P),Y,Y,15148,26630,18910,38,65,,,4500,112,SP6 (2P),890,Y,95,1.35,45143,11.0,2666,3.5,27231,2.9,0.5,8.0,4,1.865,4700,0.032927,4.668445,0.024049,-79.46998111409397,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9853 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9873 (2P),Y,Y,18129,29030,18910,39,15,,,4400,128,SP6 (2P),1030,Y,95,1.35,54027,11.0,2666,3.5,27231,2.9,0.5,12.0,4,1.865,4700,0.034927,4.668445,0.025049,-57.83455628187918,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9873 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9903 (2P),Y,Y,13885,30430,20310,39,35,,,4650,128,SP6 (2P),1110,Y,95,1.35,41378,11.0,2666,3.5,27231,2.9,0.5,12.0,4,1.865,4800,0.062927,4.668445,0.026049,-241.8786150067114,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9903 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9933 (2P),Y,Y,14114,32500,22050,39,65,,,4750,128,SP6 (2P),1130,Y,95,1.35,42061,11.0,2666,3.5,27231,2.9,0.5,12.0,4,1.865,4800,0.120927,4.668445,0.028049,-526.7080129932887,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9933 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9953 (2P),Y,Y,22335,52900,42950,39,95,,,4200,144,SP6 (2P),1100,Y,95,1.35,66561,11.0,2666,3.5,27231,2.9,0.5,12.0,4,1.865,4500,0.043927,4.668445,0.031049,-62.584753597315434,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9953 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9973 (2P),Y,Y,22977,54500,44270,40,35,,,4350,144,SP6 (2P),1170,Y,95,1.35,68474,11.0,2666,3.5,27231,2.9,0.5,12.0,4,1.865,4600,0.043927,4.668445,0.032549,-66.75334051006712,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9973 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9983 (2P),Y,Y,23771,57500,47370,40,65,,,4000,148,SP6 (2P),1240,Y,95,1.35,70838,11.0,2666,3.5,27231,2.9,0.5,16.0,4,1.865,4900,0.046927,4.668445,0.035549,-63.44400460402685,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9983 (2P)
CPU,AMD,AMD EPYC 9003 (2P),EPYC 9993 (2P),Y,Y,24546,59800,49870,40,95,,,4150,152,SP6 (2P),1310,Y,95,1.35,73150,11.0,2666,3.5,27231,2.9,0.5,16.0,4,1.865,5100,0.050927,4.668445,0.038549,-87.32266534228188,,v1_8_0/Prefabs/CPU/AMD/Ryzen_ThreadRipper_3990X,AMD EPYC 9993 (2P)
CPU,AMD,AMD Ryzen 3,Ryzen 3 Quad Core 1200,,Y,988,140,47,3,1,1.0,,3400,4,AM4,65,Y,95,1.25,2945,21.0,2666,16.2,3318,12.67,0.25,1.0,2,1.55,3950,0.002275,0.504442,0.000944,-1.37615,,Prefabs/CPU/AMD/Ryzen_3_QuadCore_1200,AMD Ryzen 3 Quad Core 1200
CPU,AMD,AMD Ryzen 3,Ryzen 3 Quad Core 1300X,,Y,1058,150,50,3,25,1.0,,3700,4,AM4,65,Y,95,1.3,3153,21.0,2666,8.1,3337,5.84,0.25,1.0,2,1.55,4000,0.002055,0.524845,0.000823,-0.26347,,Prefabs/CPU/AMD/Ryzen_3_QuadCore_1300X,AMD Ryzen 3 Quad Core 1300X
CPU,AMD,AMD Ryzen 3,Ryzen 3 Quad Core 3100,,Y,1621,280,93,32,1,1.9,PC,3900,4,AM4,65,Y,95,1.2,4831,17.3,3200,7.7,4903,1.49,0.25,1.0,2,1.55,4200,0.000816,1.136183,0.001336,6.481559,,v1_9_0/Prefabs/CPU/AMD/CPU_Ryzen_3_QuadCore_3100,AMD Ryzen 3 Quad Core 3100
CPU,AMD,AMD Ryzen 3,Ryzen 3 Quad Core 3300X,,Y,1653,290,97,32,10,1.9,PC,4300,4,AM4,65,Y,95,1.2,4928,17.0,3200,5.8,4989,1.24,0.25,1.0,2,1.55,4550,0.000816,1.136183,0.001336,6.481559,,v1_9_0/Prefabs/CPU/AMD/CPU_Ryzen_3_QuadCore_3300X,AMD Ryzen 3 Quad Core 3300X
CPU,AMD,AMD Ryzen 5,Ryzen 5 Quad Core 1400,,Y,1247,170,57,3,1,1.0,,3400,4,AM4,65,Y,95,1.3,3716,21.9,2666,17.6,4150,11.68,0.25,1.0,2,1.55,4000,0.002428,0.904389,0.00109,-0.49809,,Prefabs/CPU/AMD/Ryzen_5_QuadCore_1400,AMD Ryzen 5 Quad Core 1400
CPU,AMD,AMD Ryzen 5,Ryzen 5 Quad Core 1500X,,Y,1320,190,63,3,50,1.0,,3700,4,AM4,65,Y,95,1.3,3933,20.7,2666,8.1,4150,5.52,0.25,1.0,2,1.55,4000,0.002428,0.904389,0.00109,-0.49809,,Prefabs/CPU/AMD/Ryzen_5_QuadCore_1500X,AMD Ryzen 5 Quad Core 1500X
CPU,AMD,AMD Ryzen 5,Ryzen 5 Six Core 1600,,Y,1865,260,87,7,1,1.0,,3600,6,AM4,65,Y,95,1.3,5558,21.4,2666,11.1,6116,10.04,0.25,1.0,2,1.55,4000,0.004675,1.510679,0.001496,-5.18546,,Prefabs/CPU/AMD/Ryzen_5_SixCore_1600,AMD Ryzen 5 Six Core 1600
CPU,AMD,AMD Ryzen 5,Ryzen 5 Six Core 1600X,,Y,1984,270,90,7,20,1.0,,4000,6,AM4,95,Y,95,1.3,5914,21.9,2666,2.5,5960,0.78,0.25,1.0,2,1.55,4100,0.001528,1.906138,0.001981,4.643223,,Prefabs/CPU/AMD/Ryzen_5_SixCore_1600X,AMD Ryzen 5 Six Core 1600X
CPU,AMD,AMD Ryzen 5,Ryzen 5 Six Core 2600,,Y,2092,290,97,18,1,1.0,,3900,6,AM4,65,Y,95,1.3,6235,21.5,2933,7.7,6366,2.1,0.25,1.0,2,1.55,4200,0.001467,1.908192,0.001312,7.539382,,Prefabs/CPU/AMD/Ryzen_5_SixCore_2600,AMD Ryzen 5 Six Core 2600
CPU,AMD,AMD Ryzen 5,Ryzen 5 Six Core 2600X,,Y,2143,300,100,18,33,1.0,,4250,6,AM4,95,Y,95,1.3,6388,21.3,2933,1.2,6410,0.34,0.25,1.0,2,1.55,4300,0.001467,1.908192,0.001312,7.539382,,Prefabs/CPU/AMD/Ryzen_5_SixCore_2600x,AMD Ryzen 5 Six Core 2600X
CPU,AMD,AMD Ryzen 5,Ryzen 5 Six Core 3600,,Y,2376,200,67,30,1,1.5,PC,4200,6,AM4,65,Y,95,1.35,7082,35.4,3200,2.4,7199,1.65,0.25,1.0,2,1.55,4300,0.003915,1.488886,0.001876,-1.65615,,Prefabs/CPU/AMD/Ryzen_5_QuadCore_3600,AMD Ryzen 5 Six Core 3600
