Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,Is AIO,Next Part ID In Combo,Exclude From Random Jobs,DLC2 Random Jobs,Chipset Series Sort,Asset Path,Full Part Name
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,EVGA,GeForce GTX 1060 FTW2 GAMING,,Y,2625,350,117,9,20,1.0,,,6,1420,1860,2130,2300,1504,2002,2300,2500,267,120,,2.0,95,20,8-pin,,11.5,11.5,4021,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/EVGA/EVGA_GTX_1060_FTW2_Gaming,EVGA GeForce GTX 1060 FTW2 GAMING
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,EVGA,GeForce GTX 1060 GAMING 3GB,,Y,2314,295,98,6,60,1.0,,,3,1016,1708,2130,2400,1504,2002,2300,2500,173,120,,2.0,95,20,6-pin,,12.0,12.0,3531,0.0,,4342.0,0.0,0.010056,0.003354,-0.7444,0.009068,0.002859,-1.08445,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/EVGA/EVGA_GTX_1060_Gaming_3GB,EVGA GeForce GTX 1060 GAMING 3GB
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,GIGABYTE,AORUS GeForce GTX 1060 6G,,Y,2625,350,117,9,30,1.0,,RGB,6,1420,1860,2130,2300,1504,2002,2300,2500,280,120,,2.0,95,20,8-pin,,11.5,11.5,4021,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/GigaByte/GigaByte_AORUS_GTX1060,GIGABYTE AORUS GeForce GTX 1060 6G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,GIGABYTE,AORUS GeForce GTX 1060 Xtreme Edition 6G,,Y,2666,355,118,9,1,1.0,,RGB,6,1446,1873,2130,2300,1658,2079,2300,2500,281,120,,2.5,95,20,8-pin,,11.5,11.5,4083,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/Gigabyte/AORUS_GeForce_GTX_1060_Xtreme_Edition_6GB,GIGABYTE AORUS GeForce GTX 1060 Xtreme Edition 6G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING 3G,,Y,2339,300,100,6,80,1.0,,RGB,3,1066,1733,2130,2400,1504,2002,2300,2500,277,120,,2.0,95,20,8-pin,,11.9,12.0,3570,0.0,,4342.0,0.0,0.010056,0.003354,-0.7444,0.009068,0.002859,-1.08445,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060,MSI GeForce GTX 1060 GAMING 3G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING 6G,,Y,2467,330,110,9,80,1.0,,RGB,6,1066,1733,2130,2400,1504,2002,2300,2500,277,120,,2.0,95,20,8-pin,,11.4,11.5,3767,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060,MSI GeForce GTX 1060 GAMING 6G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING VR 3G,,Y,2352,300,100,6,20,1.0,,RGB,3,1092,1746,2130,2400,1504,2002,2300,2500,277,120,,2.0,95,20,8-pin,,12.0,12.0,3590,0.0,,4342.0,0.0,0.010056,0.003354,-0.7444,0.009068,0.002859,-1.08445,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060VR,MSI GeForce GTX 1060 GAMING VR 3G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING VR 6G,,Y,2483,330,110,9,70,1.0,,RGB,6,1092,1746,2130,2400,1504,2002,2300,2500,277,120,,2.0,95,20,8-pin,,11.5,11.5,3793,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060VR,MSI GeForce GTX 1060 GAMING VR 6G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING VR X 3G,,Y,2424,310,103,6,1,1.0,,RGB,3,1318,1809,2130,2300,1554,2027,2300,2500,277,120,,2.0,95,20,8-pin,,11.9,12.0,3701,0.0,,4342.0,0.0,0.010056,0.003354,-0.7444,0.009068,0.002859,-1.08445,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060VR,MSI GeForce GTX 1060 GAMING VR X 3G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING VR X 6G,,Y,2570,340,113,9,50,1.0,,RGB,6,1318,1809,2130,2300,1554,2027,2300,2500,277,120,,2.0,95,20,8-pin,,11.6,11.5,3931,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060VR,MSI GeForce GTX 1060 GAMING VR X 6G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING X 3G,,Y,2391,305,102,6,40,1.0,,RGB,3,1168,1784,2130,2400,1504,2002,2300,2500,277,120,,2.0,95,20,8-pin,,12.0,12.0,3650,0.0,,4342.0,0.0,0.010056,0.003354,-0.7444,0.009068,0.002859,-1.08445,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060,MSI GeForce GTX 1060 GAMING X 3G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING X 6G,,Y,2570,340,113,9,40,1.0,,RGB,6,1318,1809,2130,2300,1554,2027,2300,2500,277,120,,2.0,95,20,8-pin,,11.6,11.5,3931,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060,MSI GeForce GTX 1060 GAMING X 6G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING X+ 6G,,Y,2653,350,117,6,10,1.0,,RGB,6,1318,1809,2130,2300,2162,2281,2300,2400,277,120,,2.0,95,20,8-pin,,11.6,11.5,4049,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060,MSI GeForce GTX 1060 GAMING X+ 6G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,MSI,GeForce GTX 1060 GAMING+ 6G,,Y,2567,340,113,9,60,1.0,,RGB,6,1092,1746,2130,2400,2112,2256,2300,2400,277,120,,2.0,95,20,8-pin,,11.5,11.5,3912,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/MSI/GTX1060,MSI GeForce GTX 1060 GAMING+ 6G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,NVIDIA,GeForce GTX 1060 Founders Edition,,Y,2437,340,113,6,1,1.0,,Green,6,1018,1709,2130,2400,1504,2002,2300,2500,250,120,,2.0,95,20,6-pin,,10.9,11.5,3719,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1060,NVIDIA GeForce GTX 1060 Founders Edition
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,ZOTAC,GeForce GTX 1060 AMP! Edition,,Y,2514,330,110,6,60,1.0,,,6,1142,1771,2130,2400,1504,2002,2300,2500,210,120,,2.0,95,20,6-pin,,11.6,11.5,3843,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/ZOTAC/ZOTAC_GeForce_1060_AmpExtreme,ZOTAC GeForce GTX 1060 AMP! Edition
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1060,ZOTAC,GeForce GTX 1060 Mini,,Y,2437,320,107,6,1,1.0,,,6,1018,1709,2130,2400,1504,2002,2300,2500,174,120,,2.0,95,20,6-pin,,11.6,11.5,3719,0.0,,4701.0,0.0,0.012399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,103,Prefabs/GPU/ZOTAC/ZOTAC_GeForce_GTX_1060_mini,ZOTAC GeForce GTX 1060 Mini
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,ASUS,ROG Strix GeForce GTX 1070 OC Edition,,Y,3742,550,183,11,25,1.0,,RGB,8,1470,1835,2050,2200,1704,2002,2200,2300,298,150,SLI,2.5,95,20,8-pin,GTX,10.5,10.5,5749,11261.0,1.9587754392068186,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/ASUS/ASUS_Strix_1070_OC,ASUS ROG Strix GeForce GTX 1070 OC Edition
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,EVGA,GeForce GTX 1070 FTW2 GAMING,,Y,3685,530,177,11,35,1.0,,,8,1394,1797,2050,2200,1704,2002,2200,2300,267,150,SLI,2.0,95,20,8-pin + 8-pin,GTX,10.7,10.5,5653,11067.0,1.9577215637714487,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/EVGA/EVGA_GeforceGTX1070,EVGA GeForce GTX 1070 FTW2 GAMING
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,EVGA,GeForce GTX 1070 GAMING,,Y,3511,510,170,11,60,1.0,,White,8,1066,1683,2050,2300,1704,2002,2200,2300,267,150,SLI,2.0,95,20,8-pin,GTX,10.5,10.5,5366,10484.0,1.9537830786433097,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/EVGA/EVGA_GTX_1070_Gaming,EVGA GeForce GTX 1070 GAMING
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,GIGABYTE,AORUS GeForce GTX 1070 8G,,Y,3742,550,183,11,40,1.0,,RGB,8,1470,1835,2050,2200,1704,2002,2200,2300,287,150,SLI,2.5,95,20,8-pin + 6-pin,GTX,10.5,10.5,5749,11261.0,1.9587754392068186,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/GigaByte/GigaByte_AORUS_GTX1070,GIGABYTE AORUS GeForce GTX 1070 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,MSI,GeForce GTX 1070 GAMING 8G,,Y,3569,520,173,11,80,1.0,,RGB,8,1142,1721,2050,2300,1704,2002,2200,2300,279,150,SLI,2.0,95,20,8-pin + 6-pin,GTX,10.5,10.5,5462,10678.0,1.9549615525448554,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/MSI/GTX1080,MSI GeForce GTX 1070 GAMING 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,MSI,GeForce GTX 1070 GAMING X 8G,,Y,3701,540,180,11,1,1.0,,RGB,8,1394,1797,2050,2200,1754,2027,2200,2300,279,150,SLI,2.0,95,20,8-pin + 6-pin,GTX,10.5,10.5,5676,11123.0,1.9596546863988724,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/MSI/GTX1080,MSI GeForce GTX 1070 GAMING X 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,MSI,GeForce GTX 1070 GAMING Z 8G,,Y,3797,555,185,11,20,1.0,,RGB,8,1520,1860,2050,2200,1754,2027,2200,2300,279,150,SLI,2.0,95,20,8-pin + 6-pin,GTX,10.5,10.5,5834,11444.0,1.9616043880699348,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/MSI/GTX1080,MSI GeForce GTX 1070 GAMING Z 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,NVIDIA,GeForce GTX 1070 Founders Edition,,Y,3511,530,177,11,1,1.0,,Green,8,1066,1683,2050,2300,1704,2002,2200,2300,267,150,SLI,2.0,95,20,8-pin,GTX,10.1,10.5,5366,10484.0,1.9537830786433097,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1070,NVIDIA GeForce GTX 1070 Founders Edition
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,ZOTAC,GeForce GTX 1070 AMP Extreme,,Y,3775,550,183,11,80,1.0,,RGB,8,1470,1835,2050,2200,1804,2052,2200,2300,325,150,SLI,2.5,95,20,8-pin + 8-pin,GTX,10.5,10.5,5794,11373.0,1.962892647566448,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/ZOTAC/ZOTAC_GeForce_1070_AmpExtreme,ZOTAC GeForce GTX 1070 AMP Extreme
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,ZOTAC,GeForce GTX 1070 Mini,,Y,3549,515,172,11,5,1.0,,White,8,1116,1708,2050,2300,1704,2002,2200,2300,210,150,SLI,2.0,95,20,8-pin,GTX,10.5,10.5,5429,10612.0,,6468.0,12802.0,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,,,,,,,,,103,Prefabs/GPU/ZOTAC/ZOTAC_Geforce_GTX_1070_mini,ZOTAC GeForce GTX 1070 Mini
GPU - Water,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,NVIDIA,GeForce GTX 1070 | EKWB EK-FC Acetal,,Y,3511,650,217,16,1,1.0,,,8,966,1683,2142,2400,1504,2002,2299,2500,258,150,SLI,2.0,95,20,8-pin,GTX,8.3,,5366,10484.0,1.9537830786433097,,,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,2050.0,2200.0,4.5,5.0,,,,,103,Prefabs/GPU/EKWB/EKWB_Watercooled_1070_GPU_Silver,NVIDIA GeForce GTX 1070 | EKWB EK-FC Acetal
GPU - Water,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,NVIDIA,GeForce GTX 1070 | EKWB EK-FC Plexi,,Y,3511,650,217,16,1,1.0,,,8,966,1683,2142,2400,1504,2002,2299,2500,258,150,SLI,2.0,95,20,8-pin,GTX,8.3,,5366,10484.0,1.9537830786433097,,,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,2050.0,2200.0,4.5,5.0,,,,,103,Prefabs/GPU/EKWB/EKWB_Watercooled_1070_GPU_Clear,NVIDIA GeForce GTX 1070 | EKWB EK-FC Plexi
GPU - Water,NVIDIA GeForce,GTX 1000,GeForce GTX 1070,NVIDIA,GeForce GTX 1070 | EKWB EK-FC Plexi RGB,,Y,3511,700,233,23,1,1.0,,RGB,8,966,1683,2142,2400,1504,2002,2299,2500,258,150,SLI,2.0,95,20,8-pin,GTX,7.7,,5366,10484.0,1.9537830786433097,,,0.01523,0.006421,-3.37279,0.01535,0.004705,-4.61795,0.03006,0.015907,-13.1503,0.031696,0.011842,-17.7116,2050.0,2200.0,4.5,5.0,,,,,103,Prefabs/GPU/EKWB/EKWB_Watercooled_1070_GPU_RGB,NVIDIA GeForce GTX 1070 | EKWB EK-FC Plexi RGB
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070 Ti,ASUS,ROG Strix GeForce GTX 1070 Ti Advanced Edition,,Y,4138,610,203,19,60,1.0,,RGB,8,1066,1683,2050,2300,1704,2002,2200,2300,298,180,SLI,2.5,95,20,8-pin,GTX,10.5,10.5,6380,12011.0,1.882601880877743,7395.0,14160.0,0.012341,0.009107,2.382808,0.012517,0.007293,1.036967,0.029835,0.008625,12.33832,0.036084,0.000323,6.288826,,,,,,,,,103,Prefabs/GPU/ASUS/ASUS_Strix_1070Ti_Adv_Ed,ASUS ROG Strix GeForce GTX 1070 Ti Advanced Edition
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070 Ti,MSI,GeForce GTX 1070 Ti GAMING 8G,,Y,4138,610,203,19,1,1.0,,RGB,8,1066,1683,2050,2300,1704,2002,2200,2300,279,180,SLI,2.0,95,20,8-pin + 6-pin,GTX,10.5,10.5,6380,12011.0,1.882601880877743,7395.0,14160.0,0.012341,0.009107,2.382808,0.012517,0.007293,1.036967,0.029835,0.008625,12.33832,0.036084,0.000323,6.288826,,,,,,,,,103,Prefabs/GPU/MSI/GTX1080,MSI GeForce GTX 1070 Ti GAMING 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070 Ti,MSI,GeForce GTX 1070 Ti Titanium 8G,,Y,4138,610,203,19,25,1.0,,RGB,8,1066,1683,2050,2300,1704,2002,2200,2300,279,180,SLI,2.0,95,20,8-pin + 6-pin,GTX,10.5,10.5,6380,12011.0,1.882601880877743,7395.0,14160.0,0.012341,0.009107,2.382808,0.012517,0.007293,1.036967,0.029835,0.008625,12.33832,0.036084,0.000323,6.288826,,,,,,,,,103,Prefabs/GPU/MSI/MSI_GTX1070Ti_TITANIUM_9G,MSI GeForce GTX 1070 Ti Titanium 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1070 Ti,NVIDIA,GeForce GTX 1070 Ti Founders Edition,,Y,4138,640,213,19,1,1.0,,Green,8,1066,1683,2050,2300,1704,2002,2200,2300,267,180,SLI,2.0,95,20,8-pin,GTX,10.0,10.5,6380,12011.0,1.882601880877743,7395.0,14160.0,0.012341,0.009107,2.382808,0.012517,0.007293,1.036967,0.029835,0.008625,12.33832,0.036084,0.000323,6.288826,,,,,,,,,103,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1070Ti,NVIDIA GeForce GTX 1070 Ti Founders Edition
GPU - Water,NVIDIA GeForce,GTX 1000,GeForce GTX 1070 Ti,NVIDIA,GeForce GTX 1070 Ti | EKWB EK-FC Acetal,,Y,4138,760,253,19,90,1.0,,,8,966,1683,2157,2400,1504,2002,2314,2500,258,180,SLI,2.0,95,20,8-pin,GTX,8.4,,6380,12011.0,1.882601880877743,,,0.012341,0.009107,2.382808,0.012517,0.007293,1.036967,0.029835,0.008625,12.33832,0.036084,0.000323,6.288826,2050.0,2200.0,5.2,5.0,,,,,103,Prefabs/GPU/EKWB/EKWB_Watercooled_1070ti_GPU_Silver,NVIDIA GeForce GTX 1070 Ti | EKWB EK-FC Acetal
GPU - Water,NVIDIA GeForce,GTX 1000,GeForce GTX 1070 Ti,NVIDIA,GeForce GTX 1070 Ti | EKWB EK-FC Plexi,,Y,4138,760,253,19,90,1.0,,,8,966,1683,2157,2400,1504,2002,2314,2500,258,180,SLI,2.0,95,20,8-pin,GTX,8.4,,6380,12011.0,1.882601880877743,,,0.012341,0.009107,2.382808,0.012517,0.007293,1.036967,0.029835,0.008625,12.33832,0.036084,0.000323,6.288826,2050.0,2200.0,5.2,5.0,,,,,103,Prefabs/GPU/EKWB/EKWB_Watercooled_1070ti_GPU_Clear,NVIDIA GeForce GTX 1070 Ti | EKWB EK-FC Plexi
GPU - Water,NVIDIA GeForce,GTX 1000,GeForce GTX 1070 Ti,NVIDIA,GeForce GTX 1070 Ti | EKWB EK-FC Plexi RGB,,Y,4138,810,270,23,60,1.0,,RGB,8,966,1683,2157,2400,1504,2002,2314,2500,258,180,SLI,2.0,95,20,8-pin,GTX,7.9,,6380,12011.0,1.882601880877743,,,0.012341,0.009107,2.382808,0.012517,0.007293,1.036967,0.029835,0.008625,12.33832,0.036084,0.000323,6.288826,2050.0,2200.0,5.2,5.0,,,,,103,Prefabs/GPU/EKWB/EKWB_Watercooled_1070ti_GPU_RGB,NVIDIA GeForce GTX 1070 Ti | EKWB EK-FC Plexi RGB
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1080,ASUS,ROG Strix GeForce GTX 1080 OC Edition,,Y,4741,700,233,13,20,1.0,,RGB,8,1696,1898,2030,2100,-198,1251,2200,2700,298,180,SLI,2.5,95,20,8-pin + 6-pin,GTX,10.5,10.5,7337,14129.0,1.925718958702467,9525.0,16261.0,0.016172,0.012984,0.4788,0.016296,0.01078,-2.06271,0.047004,0.01229,-12.7896,0.047961,0.003139,-13.7882,,,,,,,,,103,Prefabs/GPU/ASUS/ASUS_1080_OC,ASUS ROG Strix GeForce GTX 1080 OC Edition
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1080,EVGA,GeForce GTX 1080 GAMING,,Y,4474,655,218,13,60,1.0,,White,8,1266,1733,2030,2200,-198,1251,2200,2700,267,180,SLI,2.0,95,20,8-pin,GTX,10.25,10.5,6896,12837.0,1.861513921113689,9525.0,16261.0,0.016172,0.012984,0.4788,0.016296,0.01078,-2.06271,0.047004,0.01229,-12.7896,0.047961,0.003139,-13.7882,,,,,,,,,103,Prefabs/GPU/EVGA/EVGA_GTX_1080_Gaming,EVGA GeForce GTX 1080 GAMING
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1080,GIGABYTE,AORUS GeForce GTX 1080 8G,,Y,4701,690,230,13,80,1.0,,RGB,8,1546,1873,2030,2200,-198,1251,2200,2700,287,180,SLI,2.5,95,20,8-pin + 8-pin,GTX,10.25,10.5,7270,13934.0,1.9166437414030262,9525.0,16261.0,0.016172,0.012984,0.4788,0.016296,0.01078,-2.06271,0.047004,0.01229,-12.7896,0.047961,0.003139,-13.7882,,,,,,,,,103,Prefabs/GPU/GigaByte/GigaByte_AORUS_GTX1080,GIGABYTE AORUS GeForce GTX 1080 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1080,GIGABYTE,AORUS GeForce GTX 1080 Xtreme Edition 8G,,Y,4965,730,243,13,1,1.0,,RGB,8,1772,1936,2030,2100,52,1376,2200,2700,293,180,SLI,2.5,95,20,8-pin + 6-pin,GTX,10.25,10.5,7680,14574.0,1.89765625,9525.0,16261.0,0.016172,0.012984,0.4788,0.016296,0.01078,-2.06271,0.047004,0.01229,-12.7896,0.047961,0.003139,-13.7882,,,,,,,,,103,Prefabs/GPU/GigaByte/GigaByte_AORUS_GTX1080_ExtremeEd,GIGABYTE AORUS GeForce GTX 1080 Xtreme Edition 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1080,MSI,GeForce GTX 1080 GAMING 100ME,Y,Y,4493,700,240,13,25,,,Green,8,1180,1740,2055,2300,-186,1257,2210,2700,277,250,SLI,2.0,95,25,8-pin + 6-pin,,10.0,10.5,6926,12899.0,1.871513921113689,4123.0,7957.0,0.016172,0.012984,0.4788,0.016296,0.01078,-2.06271,0.047004,0.01229,-12.7896,0.047961,0.003139,-13.7882,,,,,,,,,103,Prefabs/GPU/MSI/MSI_GTX_970GLE100ME,MSI GeForce GTX 1080 GAMING 100ME
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1080,MSI,GeForce GTX 1080 GAMING 8G,,Y,4536,665,222,13,70,1.0,,RGB,8,1342,1771,2030,2200,-198,1251,2200,2700,279,180,SLI,2.0,95,20,8-pin + 6-pin,GTX,10.25,10.5,6998,13135.0,1.876964847099171,9525.0,16261.0,0.016172,0.012984,0.4788,0.016296,0.01078,-2.06271,0.047004,0.01229,-12.7896,0.047961,0.003139,-13.7882,,,,,,,,,103,Prefabs/GPU/MSI/GTX1080,MSI GeForce GTX 1080 GAMING 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1080,MSI,GeForce GTX 1080 GAMING X 8G,,Y,4674,690,230,13,50,1.0,,RGB,8,1494,1847,2030,2200,-174,1263,2200,2700,279,180,SLI,2.0,95,20,8-pin + 6-pin,GTX,10.25,10.5,7224,13744.0,1.902547065337763,9525.0,16261.0,0.016172,0.012984,0.4788,0.016296,0.01078,-2.06271,0.047004,0.01229,-12.7896,0.047961,0.003139,-13.7882,,,,,,,,,103,Prefabs/GPU/MSI/GTX1080,MSI GeForce GTX 1080 GAMING X 8G
GPU,NVIDIA GeForce,GTX 1000,GeForce GTX 1080,MSI,GeForce GTX 1080 GAMING X+ 8G,,Y,4837,710,237,13,10,1.0,,RGB,8,1494,1847,2030,2200,76,1388,2200,2700,277,180,SLI,2.0,95,20,8-pin + 6-pin,GTX,10.25,10.5,7466,13890.0,1.8604339673185106,9525.0,16261.0,0.016172,0.012984,0.4788,0.016296,0.01078,-2.06271,0.047004,0.01229,-12.7896,0.047961,0.003139,-13.7882,,,,,,,,,103,Prefabs/GPU/MSI/GTX1080,MSI GeForce GTX 1080 GAMING X+ 8G
