Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,Is AIO,Next Part ID In Combo,Exclude From Random Jobs,DLC2 Random Jobs,Chipset Series Sort,Asset Path,Full Part Name
GPU,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,NVIDIA,GeForce RTX 2080 Ti Founders Edition,,Y,6910,1130,377,27,1,1.0,,Green,11,890,1545,1960,2200,1400,1750,1950,2100,269,250,SLI,2.0,95,20,8-pin + 8-pin,RTX,9.5,10.0,10685,19039,1.781843706130089,14164.0,25810.0,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,,,,,,,,,105,Prefabs/GPU/NVidia/GPU_Nvidia_RTX_2080Ti,NVIDIA GeForce RTX 2080 Ti Founders Edition,NVIDIA GeForce RTX 2080 Ti Founders Edition
GPU,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,ZOTAC,GAMING GeForce RTX 2080 Ti Amp,,Y,7500,1150,383,27,30,1.7,PC,RGB,11,1130,1665,1960,2200,1400,1750,1950,2100,308,250,SLI,2.5,95,20,8-pin + 8-pin,RTX,10.1,10.0,11614,20205,1.739710693990012,14164.0,25810.0,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,,,,,,,,,105,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_AMP,ZOTAC GAMING GeForce RTX 2080 Ti Amp,ZOTAC GAMING GeForce RTX 2080 Ti Amp
GPU,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,ZOTAC,GAMING GeForce RTX 2080 Ti Amp Extreme,,Y,8280,1300,433,27,50,1.6,PC,RGB,11,1530,1815,1960,2100,1500,1800,1950,2100,324,250,SLI,2.5,95,20,8-pin + 8-pin,RTX,9.9,10.0,12842,22348,1.7402273789129419,14164.0,25810.0,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,,,,,,,,,105,Prefabs/GPU/ZOTAC/GPU_ZOTAC_Geforce_RTX2080Ti_AMP_Extreme,ZOTAC GAMING GeForce RTX 2080 Ti Amp Extreme,ZOTAC GAMING GeForce RTX 2080 Ti Amp Extreme
GPU,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,ZOTAC,GAMING GeForce RTX 2080 Ti Amp MAXX,,Y,7500,1150,383,27,30,1.7,PC,RGB,11,1130,1665,1960,2200,1400,1750,1950,2100,298,250,SLI,2.0,95,20,8-pin + 8-pin,RTX,10.1,10.0,11614,20205,1.739710693990012,14164.0,25810.0,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,,,,,,,,,105,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_AMP_MAXX,ZOTAC GAMING GeForce RTX 2080 Ti Amp MAXX,ZOTAC GAMING GeForce RTX 2080 Ti Amp MAXX
GPU,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,ZOTAC,GAMING GeForce RTX 2080 Ti Blower,,Y,6910,1050,350,27,30,1.7,PC,,11,890,1545,1960,2200,1400,1750,1950,2100,268,250,SLI,2.0,95,20,8-pin + 8-pin,RTX,10.2,10.0,10685,19039,1.781843706130089,14164.0,25810.0,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,,,,,,,,,105,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,ZOTAC GAMING GeForce RTX 2080 Ti Blower,ZOTAC GAMING GeForce RTX 2080 Ti Blower
GPU - Water,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,EVGA,GeForce RTX 2080 Ti FTW3 ULTRA HYDRO COPPER GAMING,,Y,7943,1500,500,28,85,1.7,PC,RGB,11,1310,1755,2048,2200,1300,1750,2038,2200,291,250,SLI,2.0,95,20,8-pin + 8-pin,RTX,8.2,,12311,21080,1.7122898221103078,,,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,1960.0,1950.0,4.5,5.0,,,,,105,v1_7_0/Prefabs/GPU/EVGA/GPU_EVGA_GeForce_RTX_2080_Ti_FTW3_Ultra_Hydro_Cooper_Gaming,EVGA GeForce RTX 2080 Ti FTW3 ULTRA HYDRO COPPER GAMING,EVGA GeForce RTX 2080 Ti FTW3 ULTRA HYDRO COPPER GAMING
GPU - Water,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,EVGA,GeForce RTX 2080 Ti XC HYDRO COPPER GAMING,,Y,6910,1350,450,28,1,1.9,PC,RGB,11,690,1545,2048,2400,1300,1750,2038,2200,266,250,SLI,2.0,95,20,8-pin + 8-pin,RTX,7.9,,10685,19039,1.781843706130089,,,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,1960.0,1950.0,4.5,5.0,,,,,105,v1_9_0/Prefabs/GPU/EVGA/GPU_EVGA_GeForce_RTX_2080_Ti_XC_HYDRO_COPPER_GAMING,EVGA GeForce RTX 2080 Ti XC HYDRO COPPER GAMING,EVGA GeForce RTX 2080 Ti XC HYDRO COPPER GAMING
GPU - Water,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,GIGABYTE,AORUS GeForce RTX 2080 Ti XTREME WATERFORCE WB 11G,,Y,8031,1550,517,27,90,1.1,,,11,1340,1770,2044,2200,1334,1767,2034,2200,291,250,SLI,2.0,95,20,8-pin + 8-pin,RTX,8.0,,12450,21459,1.7236144578313253,,,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,1960.0,1950.0,4.3,5.0,,,,,105,Prefabs/GPU/GigaByte/GPU_AUROS_RTX_2080_XTREME_WATERFORCE,GIGABYTE AORUS GeForce RTX 2080 Ti XTREME WATERFORCE WB 11G,GIGABYTE AORUS GeForce RTX 2080 Ti XTREME WATERFORCE WB 11G
GPU - Water,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,NVIDIA,GeForce RTX 2080Ti | Alphacool Eisblock GPX-N Acetal M02,,Y,8031,1550,517,27,90,1.4,PC,,11,1340,1770,2044,2200,1334,1767,2034,2200,291,250,SLI,2.0,95,20,8-pin + 8-pin,RTX,8.0,,12450,21459,1.7236144578313253,,,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,1960.0,1950.0,4.3,5.0,,,,,105,Prefabs/GPU/Alphacool/GPU_Alphacool_Eisblock_GPXN_Acetal_NvidiaGeforceRTX_2080Ti_M02,NVIDIA GeForce RTX 2080Ti | Alphacool Eisblock GPX-N Acetal M02,NVIDIA GeForce RTX 2080Ti | Alphacool Eisblock GPX-N Acetal M02
GPU - Water,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,NVIDIA,GeForce RTX 2080Ti | Alphacool Eisblock GPX-N Plexi M02,,Y,8031,1550,517,27,90,1.4,PC,RGB,11,1340,1770,2044,2200,1334,1767,2034,2200,291,250,SLI,2.0,95,20,8-pin + 8-pin,RTX,8.0,,12450,21459,1.7236144578313253,,,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,1960.0,1950.0,4.3,5.0,,,,,105,Prefabs/GPU/Alphacool/GPU_Alphacool_Eisblock_GPXNPlexi_NvidiaGeforceRTX_2080Ti_M01,NVIDIA GeForce RTX 2080Ti | Alphacool Eisblock GPX-N Plexi M02,NVIDIA GeForce RTX 2080Ti | Alphacool Eisblock GPX-N Plexi M02
GPU - Water,NVIDIA GeForce,RTX 2000,GeForce RTX 2080 Ti,ZOTAC,ZOTAC GAMING GeForce RTX 2080 Ti ArcticStorm,,Y,7058,1550,517,27,80,1.6,PC,RGB,11,850,1575,2048,2300,1300,1750,2038,2200,295,300,SLI,2.0,95,20,8-pin + 8-pin,RTX,7.0,,10918,19331,1.7705623740611833,,,0.049184,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,-117.921,0.058653,0.082351,-124.174,1960.0,1950.0,4.5,5.0,,,,,105,Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_Geforce_RTX2080Ti_ArticStorm,ZOTAC ZOTAC GAMING GeForce RTX 2080 Ti ArcticStorm,ZOTAC ZOTAC GAMING GeForce RTX 2080 Ti ArcticStorm
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3060,Colorful,iGame GeForce RTX 3060 bilibili E-sports Edition OC 12G-V,,Y,5351,715,238,31,80,1.14,PC,,12,1554,1777,1920,2000,750,1875,2600,3000,300,170,,2.0,95,20,8-pin,,11.5,11.5,8082,0,,9100.0,0.0,0.020295,0.005688,6.784831,0.018054,0.004084,5.93456,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/COLORFUL/GPU_iGame_GeForce_RTX_3060_bilibili_E-sports_Edition_OC_12G-V,Colorful iGame GeForce RTX 3060 bilibili E-sports Edition OC 12G-V,Colorful iGame GeForce RTX 3060 bilibili E-sports Edition OC 12G-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3060,ZOTAC,GAMING GeForce RTX 3060 AMP White Edition,,Y,5534,760,253,32,1,1.15,PC,White,12,1734,1867,1920,2000,750,1875,2600,3000,231,170,,2.0,95,20,8-pin + 8-pin,,11.0,11.0,8364,0,,9100.0,0.0,0.020295,0.005688,6.784831,0.018054,0.004084,5.93456,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_15_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GeForce_RTX_3060_AMP_White_Edition,ZOTAC GAMING GeForce RTX 3060 AMP White Edition,ZOTAC GAMING GeForce RTX 3060 AMP White Edition
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3060,ZOTAC,GAMING GeForce RTX 3060 Twin Edge OC,,Y,5412,745,248,32,1,1.15,PC,,12,1614,1807,1920,2000,750,1875,2600,3000,224,170,,2.0,95,20,8-pin,,11.0,11.0,8176,0,,9100.0,0.0,0.020295,0.005688,6.784831,0.018054,0.004084,5.93456,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_15_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GeForce_RTX_3060_Twin_Edge_OC,ZOTAC GAMING GeForce RTX 3060 Twin Edge OC,ZOTAC GAMING GeForce RTX 3060 Twin Edge OC
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3060 Ti,Colorful,iGame GeForce RTX 3060 Ti bilibili E-sports Edition OC LHR-V,,Y,7014,970,323,31,80,1.14,PC,,8,1230,1665,1950,2100,1500,1750,1900,2000,300,200,,2.0,95,20,8-pin,,11.0,11.0,10535,0,,11831.0,0.0,0.023313,0.012362,9.697741,0.02102,0.009301,7.97578,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/COLORFUL/GPU_iGame_GeForce_RTX_3060_Ti_bilibili_E-sports_Edition_OC_LHR-V,Colorful iGame GeForce RTX 3060 Ti bilibili E-sports Edition OC LHR-V,Colorful iGame GeForce RTX 3060 Ti bilibili E-sports Edition OC LHR-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3060 Ti,MSI,GeForce RTX™ 3060Ti GAMING X TRIO,,Y,7399,1060,353,31,1,1.10.5,PC,RGB,8,1560,1830,1950,2100,1500,1750,1900,2000,323,200,,2.5,95,20,8-pin + 8-pin,,10.5,10.5,11134,0,,11831.0,0.0,0.023313,0.012362,9.697741,0.02102,0.009301,7.97578,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_GeForce_RTX_3060ti_GAMING_X_TRIO,MSI GeForce RTX™ 3060Ti GAMING X TRIO,MSI GeForce RTX™ 3060Ti GAMING X TRIO
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3060 Ti,NVIDIA,GeForce RTX 3060 Ti Founders Edition,,Y,7014,1005,335,32,80,1.14,PC,,8,1230,1665,1950,2100,1500,1750,1900,2000,242,200,,2.0,95,20,8-pin,,10.5,10.5,10535,0,,11831.0,0.0,0.023313,0.012362,9.697741,0.02102,0.009301,7.97578,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/NVIDIA/GPU_NVIDIA_3060Ti_Founders_Edition,NVIDIA GeForce RTX 3060 Ti Founders Edition,NVIDIA GeForce RTX 3060 Ti Founders Edition
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3060 Ti,ZOTAC,GAMING GeForce RTX 3060 Ti Twin Edge OC,,Y,7084,1015,338,34,90,1.14,PC,White,8,1290,1695,1950,2100,1500,1750,1900,2000,222,200,,2.0,95,20,8-pin,RTX,10.5,10.5,10644,0,,11831.0,0.0,0.023313,0.012362,9.697741,0.02102,0.009301,7.97578,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GEFORCE_RTX_3060_TI_TWIN_EDGE_OC,ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge OC,ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge OC
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,ASUS,GeForce RTX 3070 OC Edition 8GB GDDR6,,Y,8201,1185,395,31,30,1.10,PC,Mixed,8,1340,1770,2050,2200,1300,1750,2000,2200,267,220,,2.5,95,20,8-pin + 8-pin,,10.5,10.5,12454,0,,13402.0,0.0,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/ASUS/GPU_ASUS_GeForce_RTX_3070_OC_Edition_8GB_GDDR6,ASUS GeForce RTX 3070 OC Edition 8GB GDDR6,ASUS GeForce RTX 3070 OC Edition 8GB GDDR6
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,Colorful,iGame GeForce RTX 3070 bilibili E-sports Edition OC LHR-V,,Y,8036,1195,398,31,80,1.14,PC,,8,1150,1725,2050,2300,1300,1750,2000,2200,300,240,,2.0,95,20,8-pin + 8-pin,,10.5,10.5,12205,0,,14009.0,0.0,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/COLORFUL/GPU_iGame_GeForce_RTX_3070_bilibili_E-sports_Edition_OC_LHR-V,Colorful iGame GeForce RTX 3070 bilibili E-sports Edition OC LHR-V,Colorful iGame GeForce RTX 3070 bilibili E-sports Edition OC LHR-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,Colorful,iGame GeForce RTX 3070 Ultra W OC-V,,Y,8201,1185,395,31,80,1.13,PC,RGB,8,1340,1770,2050,2200,1300,1750,2000,2200,310,220,,2.5,95,20,8-pin + 8-pin + 8-pin,,10.5,10.5,12454,0,,14009.0,0.0,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_13_0/Prefabs/GPU/Colorful/GPU_Colorful_iGame_GeForce_RTX_3070_Ultra_W_OC-V_MS,Colorful iGame GeForce RTX 3070 Ultra W OC-V,Colorful iGame GeForce RTX 3070 Ultra W OC-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,MSI,GeForce RTX™ 3070 VENTUS 2X,,Y,8036,1160,387,31,70,1.12,PC,,8,1150,1725,2050,2300,1300,1750,2000,2200,232,220,,2.5,95,20,8-pin + 8-pin,,10.5,10.5,12205,0,,14009.0,0.0,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_12_0/Prefabs/GPU/MSI/GPU_MSI_GEFORCE_RTX_3070_VENTUS_2X,MSI GeForce RTX™ 3070 VENTUS 2X,MSI GeForce RTX™ 3070 VENTUS 2X
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,NVIDIA,GeForce RTX 3070,,Y,8036,1160,387,31,1,1.10,PC,,8,1150,1725,2050,2300,1300,1750,2000,2200,267,220,,2.5,95,20,8-pin,,10.5,10.5,12205,0,,13402.0,0.0,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/NVidia/GPU_NVIDIA_GEFORCE_RTX_3070,NVIDIA GeForce RTX 3070,NVIDIA GeForce RTX 3070
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,ZOTAC,GAMING GeForce RTX 3070 AMP Holo,,Y,8256,1195,398,32,1,1.15,PC,RGB,8,1370,1785,2050,2200,1300,1750,2000,2200,291,240,,2.5,95,20,8-pin + 8-pin,,10.5,10.5,12537,0,,14009.0,0.0,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_15_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GeForce_RTX_3070_AMP_Holo,ZOTAC GAMING GeForce RTX 3070 AMP Holo,ZOTAC GAMING GeForce RTX 3070 AMP Holo
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,ZOTAC,GAMING GeForce RTX 3070 Twin Edge OC,,Y,8146,1125,375,31,30,1.13,PC,White,8,1310,1755,2050,2200,1300,1750,2000,2200,232,220,,2.0,95,20,8-pin + 8-pin,RTX,11.0,11.0,12371,0,,14009.0,0.0,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_13_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GeForce_RTX_3070_Twin_Edge_OC,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,ZOTAC,GAMING GeForce RTX 3070 Twin Edge OC White Edition,,Y,8146,1125,375,31,30,1.13,PC,White,8,1310,1755,2050,2200,1300,1750,2000,2200,232,220,,2.0,95,20,8-pin + 8-pin,RTX,11.0,11.0,12371,0,,14009.0,0.0,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_13_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_MS_GeForce_RTX_3070_Twin_Edge_OC,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC White Edition,ZOTAC GAMING GeForce RTX 3070 Twin Edge OC White Edition
GPU - Water,NVIDIA GeForce,RTX 3000,GeForce RTX 3070,CORSAIR,GeForce RTX 3070 | Corsair Hydro X Series XG7 STRIX RGB,,Y,8036,1450,483,31,90,1.11,,RGB,8,950,1725,2185,2500,1100,1750,2132,2400,285,220,,2.0,95,20,8-pin + 8-pin + 8-pin,,8.4,,12205,0,,,,0.036679,0.000247,16.66125,0.031105,0.000209,15.28167,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,2000.0,6.6,5.0,,,,,106,v1_11_0/Prefabs/GPU/Corsair/GPU_CORSAIR_Hydro_X_Series_XG7_RGB_30_SERIES_STRIX_GPU_Water_Block_3070,CORSAIR GeForce RTX 3070 | Corsair Hydro X Series XG7 STRIX RGB,CORSAIR GeForce RTX 3070 | Corsair Hydro X Series XG7 STRIX RGB
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070 Ti,NVIDIA,GeForce RTX 3070 Ti Founders Edition,,Y,8470,1160,387,32,80,1.14,PC,,8,1540,1770,1920,2000,1076,1188,1250,1300,267,290,,2.0,95,20,8-pin + 8-pin,,11.0,11.0,12735,0,,14119.0,0.0,0.058954,0.003138,-23.3698,0.05259,0.000298,-21.7489,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/NVIDIA/GPU_NVIDIA_3070_TI_FOUNDERS_EDITION,NVIDIA GeForce RTX 3070 Ti Founders Edition,NVIDIA GeForce RTX 3070 Ti Founders Edition
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3070 Ti,ZOTAC,GAMING GeForce RTX 3070 Ti AMP Holo,,Y,8824,1265,422,34,90,1.14,PC,RGB,8,1660,1830,1920,2000,1076,1188,1250,1300,317,310,,2.5,95,20,8-pin + 8-pin,RTX,10.5,10.5,13283,0,,14119.0,0.0,0.058954,0.003138,-23.3698,0.05259,0.000298,-21.7489,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Y,,106,v1_14_0/Prefabs/GPU/ZOTAC/GPU_ZOTAC_GAMING_GEFORCE_RTX_3070_TI_AMP_HOLO,ZOTAC GAMING GeForce RTX 3070 Ti AMP Holo,ZOTAC GAMING GeForce RTX 3070 Ti AMP Holo
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,ASUS,TUF Gaming GeForce RTX 3080 O10G,,Y,9929,1445,482,31,50,1.10,PC,RGB,10,1330,1815,2100,2300,976,1188,1320,1400,299,320,,2.5,95,20,8-pin + 8-pin,,10.5,10.5,15158,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/ASUS/GPU_ASUS_TUF_Gaming_GeForce_RTX_3080_O10G,ASUS TUF Gaming GeForce RTX 3080 O10G,ASUS TUF Gaming GeForce RTX 3080 O10G
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,Colorful,GeForce RTX 3080 NB 10G-V,,Y,9617,1335,445,31,30,1.11,PC,RGB,10,1120,1710,2100,2300,976,1188,1320,1400,310,370,,2.5,95,20,8-pin + 8-pin,,11.0,11.0,14685,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_11_0/Prefabs/GPU/Colorful/GPU_COLORFUL_GEFORCE_RTX_3080_NB_10G-V,Colorful GeForce RTX 3080 NB 10G-V,Colorful GeForce RTX 3080 NB 10G-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,Colorful,iGame GeForce RTX 3080 Advanced 10G-V,,Y,9617,1335,445,31,10,1.10,PC,RGB,10,1120,1710,2100,2300,976,1188,1320,1400,315,320,,2.5,95,20,8-pin + 8-pin + 8-pin,,11.0,11.0,14685,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/Colorful/GPU_COLORFUL_IGAME_GEFORCE_RTX_3080_ADVANCED_10G-V,Colorful iGame GeForce RTX 3080 Advanced 10G-V,Colorful iGame GeForce RTX 3080 Advanced 10G-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,Colorful,iGame GeForce RTX 3080 Ultra OC 10G-V,,Y,9751,1355,452,31,10,1.10,PC,RGB,10,1210,1755,2100,2300,976,1188,1320,1400,310,320,,2.5,95,20,8-pin + 8-pin + 8-pin,,11.0,11.0,14888,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/Colorful/GPU_COLORFUL_IGAME_GEFORCE_RTX_3080_ULTRA_OC_10G-V,Colorful iGame GeForce RTX 3080 Ultra OC 10G-V,Colorful iGame GeForce RTX 3080 Ultra OC 10G-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,Colorful,iGame GeForce RTX 3080 Vulcan OC 10G-V,,Y,9885,1370,457,31,30,1.10,PC,RGB,10,1300,1800,2100,2300,976,1188,1320,1400,323,370,,2.5,95,20,8-pin + 8-pin + 8-pin,,11.0,11.0,15090,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/Colorful/GPU_Colorful_iGame_GeForce_RTX_3080_Vulcan_10G_V,Colorful iGame GeForce RTX 3080 Vulcan OC 10G-V,Colorful iGame GeForce RTX 3080 Vulcan OC 10G-V
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,EVGA,GeForce RTX 3080 FTW3 ULTRA GAMING,,Y,9885,1310,437,31,30,1.10,,RGB,10,1300,1800,2100,2300,976,1188,1320,1400,300,320,,2.5,95,20,8-pin + 8-pin + 8-pin,,11.5,11.5,15090,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/EVGA/GPU_EVGA_GeForce_RTX_3080_FTW3_ULTRA_GAMING,EVGA GeForce RTX 3080 FTW3 ULTRA GAMING,EVGA GeForce RTX 3080 FTW3 ULTRA GAMING
GPU,NVIDIA GeForce,RTX 3000,GeForce RTX 3080,EVGA,GeForce RTX 3080 XC3 ULTRA GAMING,,Y,9751,1295,432,31,10,1.10,,RGB,10,1210,1755,2100,2300,976,1188,1320,1400,285,320,,2.0,95,20,8-pin + 8-pin,,11.5,11.5,14888,0,,16007.0,0.0,0.029755,0.000901,44.22204,0.025457,0.000666,39.45169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,106,v1_10_0/Prefabs/GPU/EVGA/GPU_EVGA_GeForce_RTX_3080_XC3_ULTRA_GAMING,EVGA GeForce RTX 3080 XC3 ULTRA GAMING,EVGA GeForce RTX 3080 XC3 ULTRA GAMING
